result,table,_start,_stop,_time,_value,_field,_measurement,building,floor,measuring,name
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 07:45:00+00:00,36.90599999999999,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 08:00:00+00:00,39.45,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 08:15:00+00:00,38.892,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 08:30:00+00:00,36.592,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 08:45:00+00:00,26.95133333333333,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 09:00:00+00:00,23.53733333333334,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 09:15:00+00:00,23.294666666666664,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 09:30:00+00:00,23.456000000000003,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 09:45:00+00:00,23.541999999999998,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 10:00:00+00:00,22.290000000000003,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 10:15:00+00:00,19.672666666666665,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 10:30:00+00:00,20.041999999999998,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 10:45:00+00:00,18.682666666666666,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 11:00:00+00:00,22.459333333333337,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 11:15:00+00:00,22.732666666666663,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 11:30:00+00:00,25.667333333333332,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 11:45:00+00:00,26.604666666666667,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 12:00:00+00:00,24.38533333333333,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 12:15:00+00:00,25.994666666666664,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 12:30:00+00:00,28.062666666666665,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 12:45:00+00:00,25.802666666666667,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 13:00:00+00:00,27.033333333333335,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 13:15:00+00:00,26.182000000000002,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 13:30:00+00:00,28.99266666666666,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 13:45:00+00:00,25.856666666666662,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 14:00:00+00:00,26.54333333333334,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 14:15:00+00:00,25.81266666666667,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 14:30:00+00:00,25.793333333333337,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 14:45:00+00:00,25.131999999999998,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 15:00:00+00:00,24.851999999999997,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 15:15:00+00:00,25.484666666666666,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 15:30:00+00:00,25.336,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 15:45:00+00:00,22.435999999999996,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 16:00:00+00:00,18.948,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 16:15:00+00:00,20.47333333333334,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 16:30:00+00:00,18.211999999999996,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 16:45:00+00:00,20.036,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 17:00:00+00:00,18.331333333333337,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 17:15:00+00:00,18.710666666666665,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 17:30:00+00:00,16.444666666666667,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 17:45:00+00:00,18.06,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 18:00:00+00:00,17.032666666666664,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 18:15:00+00:00,17.538666666666668,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 18:30:00+00:00,17.36,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 18:45:00+00:00,17.10866666666667,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 19:00:00+00:00,16.82933333333333,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 19:15:00+00:00,16.321428571428573,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 19:30:00+00:00,17.242,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 19:45:00+00:00,15.937333333333333,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 20:00:00+00:00,17.423333333333332,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 20:15:00+00:00,16.263333333333332,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 20:30:00+00:00,17.06,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 20:45:00+00:00,16.508000000000003,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 21:00:00+00:00,16.651333333333337,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 21:15:00+00:00,16.564666666666668,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 21:30:00+00:00,18.390666666666668,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 21:45:00+00:00,17.74533333333334,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 22:00:00+00:00,18.290000000000003,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 22:15:00+00:00,17.245333333333335,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 22:30:00+00:00,16.62933333333333,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 22:45:00+00:00,17.309333333333328,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 23:00:00+00:00,16.113333333333333,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 23:15:00+00:00,17.80666666666667,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 23:30:00+00:00,16.61133333333333,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-23 23:45:00+00:00,17.926666666666666,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 00:00:00+00:00,19.247999999999998,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 00:15:00+00:00,23.25857142857143,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 00:30:00+00:00,30.58533333333333,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 00:45:00+00:00,34.69866666666667,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 01:00:00+00:00,36.942,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 01:15:00+00:00,35.38,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 01:30:00+00:00,33.14333333333334,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 01:45:00+00:00,30.274,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 02:00:00+00:00,29.788666666666664,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 02:15:00+00:00,30.127999999999993,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 02:30:00+00:00,29.75333333333333,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 02:45:00+00:00,31.479333333333336,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 03:00:00+00:00,29.487333333333336,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 03:15:00+00:00,30.216666666666672,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 03:30:00+00:00,30.86866666666667,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 03:45:00+00:00,31.76533333333333,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 04:00:00+00:00,34.06066666666667,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 04:15:00+00:00,34.47266666666666,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 04:30:00+00:00,36.208,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 04:45:00+00:00,36.330000000000005,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 05:00:00+00:00,39.708666666666666,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 05:15:00+00:00,46.67133333333334,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 05:30:00+00:00,45.18266666666667,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 05:45:00+00:00,47.184666666666665,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 06:00:00+00:00,42.992000000000004,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 06:15:00+00:00,42.92999999999999,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 06:30:00+00:00,42.96333333333333,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 06:45:00+00:00,44.39866666666667,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 07:00:00+00:00,45.642,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 07:15:00+00:00,47.67466666666668,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 07:30:00+00:00,43.38266666666667,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 07:45:00+00:00,38.25333333333334,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 08:00:00+00:00,36.352666666666664,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 08:15:00+00:00,37.098,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 08:30:00+00:00,30.39133333333333,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 08:45:00+00:00,27.19133333333333,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 09:00:00+00:00,28.348666666666666,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 09:15:00+00:00,26.76,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 09:30:00+00:00,27.65266666666667,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 09:45:00+00:00,25.255333333333333,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 10:00:00+00:00,26.324000000000005,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 10:15:00+00:00,25.621333333333336,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 10:30:00+00:00,25.45733333333333,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 10:45:00+00:00,23.542000000000005,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 11:00:00+00:00,25.137999999999995,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 11:15:00+00:00,29.709999999999997,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 11:30:00+00:00,30.39933333333333,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 11:45:00+00:00,28.662,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 12:00:00+00:00,28.793333333333337,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 12:15:00+00:00,27.817333333333334,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 12:30:00+00:00,28.674,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 12:45:00+00:00,27.808000000000003,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 13:00:00+00:00,28.361333333333338,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 13:15:00+00:00,27.815999999999995,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 13:30:00+00:00,29.853999999999996,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 13:45:00+00:00,27.421333333333333,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 14:00:00+00:00,28.078000000000007,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 14:15:00+00:00,21.49466666666667,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 14:30:00+00:00,20.819999999999997,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 14:45:00+00:00,17.76066666666667,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 15:00:00+00:00,19.315333333333335,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 15:15:00+00:00,19.233999999999995,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 15:30:00+00:00,19.371333333333336,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 15:45:00+00:00,20.182666666666666,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 16:00:00+00:00,20.178666666666665,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 16:15:00+00:00,21.352666666666664,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 16:30:00+00:00,19.654666666666667,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 16:45:00+00:00,21.349333333333334,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 17:00:00+00:00,19.384,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 17:15:00+00:00,20.435333333333332,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 17:30:00+00:00,17.552666666666667,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 17:45:00+00:00,18.763333333333332,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 18:00:00+00:00,17.828,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 18:15:00+00:00,18.899333333333335,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 18:30:00+00:00,17.604,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 18:45:00+00:00,18.66466666666667,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 19:00:00+00:00,17.122,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 19:15:00+00:00,15.719333333333333,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 19:30:00+00:00,14.686666666666666,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 19:45:00+00:00,18.351333333333336,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 20:00:00+00:00,17.440666666666665,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 20:15:00+00:00,17.791999999999998,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 20:30:00+00:00,17.502000000000002,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 20:45:00+00:00,16.729333333333333,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 21:00:00+00:00,18.304,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 21:15:00+00:00,19.104666666666663,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 21:30:00+00:00,21.23,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 21:45:00+00:00,19.856,kw_a,power_meter,9,1,total,meter 1
_result,18,2024-02-24 14:14:59.657346+00:00,2024-03-25 14:14:59.657346+00:00,2024-03-24 22:00:00+00:00,20.466,kw_a,power_meter,9,1,total,meter 1
