result,table,_start,_stop,_time,_measurement,building,device_id,floor,measuring,kw_a,kw_b,kw_c,kw_demand,kw_t,kwh_t,voltage_ab,voltage_bc,voltage_ca,voltage_ll
_result,11,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 12:00:00+00:00,power_meter,2,WL0203_E_11,3,ahu3,0.02,0.0,0.0,0.02,0.02,917.91,388.9,391.5,393.99,391.46500000000003
_result,11,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 12:45:00+00:00,power_meter,2,WL0203_E_11,3,ahu3,0.02,0.0,0.0,0.02,0.02,917.93,387.90999999999997,390.645,393.7,390.64
_result,11,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 13:00:00+00:00,power_meter,2,WL0203_E_11,3,ahu3,0.02,0.0,0.0,0.02,0.02,917.9325,387.8,390.4775,393.6125,390.62750000000005
_result,11,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 13:15:00+00:00,power_meter,2,WL0203_E_11,3,ahu3,0.02,0.0,0.0,0.02,0.02,917.94,388.0133333333333,390.79333333333335,393.8533333333333,390.8866666666666
_result,11,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 13:30:00+00:00,power_meter,2,WL0203_E_11,3,ahu3,0.02,0.0,0.0,0.02,0.02,917.9449999999999,387.8299999999999,390.54999999999995,393.9075,390.7675
_result,11,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 13:45:00+00:00,power_meter,2,WL0203_E_11,3,ahu3,0.02,0.0,0.0,0.02,0.02,917.95,387.72,390.45000000000005,393.97,390.73
_result,11,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 14:00:00+00:00,power_meter,2,WL0203_E_11,3,ahu3,0.02,0.0,0.0,0.02,0.02,917.9575,387.48999999999995,390.3325,393.855,390.5675
_result,11,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 14:15:00+00:00,power_meter,2,WL0203_E_11,3,ahu3,0.02,0.0,0.0,0.02,0.02,917.96,387.59,390.5333333333333,394.03,390.7133333333333
_result,11,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 14:30:00+00:00,power_meter,2,WL0203_E_11,3,ahu3,0.02,0.0,0.0,0.02,0.02,917.97,387.81750000000005,390.58000000000004,394.27750000000003,390.89250000000004
_result,11,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 14:45:00+00:00,power_meter,2,WL0203_E_11,3,ahu3,0.02,0.0,0.0,0.02,0.02,917.9725,388.2475,391.01750000000004,394.7575,391.38
_result,11,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 15:00:00+00:00,power_meter,2,WL0203_E_11,3,ahu3,0.02,0.0,0.0,0.02,0.02,917.98,388.92,391.6225,395.29499999999996,391.9375
_result,11,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 15:15:00+00:00,power_meter,2,WL0203_E_11,3,ahu3,0.02,0.0,0.0,0.02,0.02,917.9866666666667,389.87000000000006,392.48333333333335,396.2966666666666,392.82
_result,11,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 15:30:00+00:00,power_meter,2,WL0203_E_11,3,ahu3,0.02,0.0,0.0,0.02,0.02,917.99,390.0725,392.6225,396.4875,393.0625
_result,11,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 15:45:00+00:00,power_meter,2,WL0203_E_11,3,ahu3,0.02,0.0,0.0,0.02,0.02,918.0,391.0125,393.5175,397.3625,393.99
_result,11,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 16:00:00+00:00,power_meter,2,WL0203_E_11,3,ahu3,0.02,0.0,0.0,0.02,0.02,918.0025,391.7975,394.3075,398.07,394.71
_result,11,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 16:15:00+00:00,power_meter,2,WL0203_E_11,3,ahu3,0.02,0.0,0.0,0.02,0.02,918.0099999999999,392.80999999999995,395.3333333333333,399.0,395.71
_result,11,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 16:30:00+00:00,power_meter,2,WL0203_E_11,3,ahu3,0.02,0.0,0.0,0.02,0.02,918.015,388.41999999999996,390.9575,394.51750000000004,391.3
_result,11,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 16:45:00+00:00,power_meter,2,WL0203_E_11,3,ahu3,0.02,0.0,0.0,0.02,0.02,918.02,388.3299999999999,390.83500000000004,394.315,391.14750000000004
_result,11,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 17:00:00+00:00,power_meter,2,WL0203_E_11,3,ahu3,0.02,0.0,0.0,0.02,0.02,918.0274999999999,388.9075,391.4875,394.8,391.73
_result,11,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 17:15:00+00:00,power_meter,2,WL0203_E_11,3,ahu3,0.02,0.0,0.0,0.02,0.02,918.0300000000001,389.6366666666667,392.2133333333333,395.40333333333336,392.44
_result,11,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 17:30:00+00:00,power_meter,2,WL0203_E_11,3,ahu3,0.02,0.0,0.0,0.02,0.02,918.04,390.135,392.67249999999996,395.8775,392.89750000000004
_result,11,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 17:45:00+00:00,power_meter,2,WL0203_E_11,3,ahu3,0.02,0.0,0.0,0.02,0.02,918.0425,390.885,393.4975,396.5775,393.6425
_result,11,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 18:00:00+00:00,power_meter,2,WL0203_E_11,3,ahu3,0.02,0.0,0.0,0.02,0.02,918.05,392.0325,394.515,397.59749999999997,394.7075
_result,11,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 18:15:00+00:00,power_meter,2,WL0203_E_11,3,ahu3,0.02,0.0,0.0,0.02,0.02,918.0499999999998,392.2133333333333,394.7633333333333,397.8633333333333,394.94666666666666
_result,11,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 18:30:00+00:00,power_meter,2,WL0203_E_11,3,ahu3,0.02,0.0,0.0,0.02,0.02,918.05,391.8525,394.26250000000005,397.15999999999997,394.44000000000005
_result,11,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 18:45:00+00:00,power_meter,2,WL0203_E_11,3,ahu3,0.02,0.0,0.0,0.02,0.02,918.06,389.14250000000004,391.6125,394.39500000000004,391.6375
_result,11,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 19:00:00+00:00,power_meter,2,WL0203_E_11,3,ahu3,0.02,0.0,0.0,0.02,0.02,918.0625,389.98249999999996,392.39750000000004,395.09,392.48749999999995
_result,11,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 19:15:00+00:00,power_meter,2,WL0203_E_11,3,ahu3,0.02,0.0,0.0,0.02,0.02,918.07,390.3033333333333,392.79333333333335,395.3999999999999,392.81666666666666
_result,11,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 19:30:00+00:00,power_meter,2,WL0203_E_11,3,ahu3,0.02,0.0,0.0,0.02,0.02,918.075,391.0425,393.455,396.07,393.385
_result,11,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 19:45:00+00:00,power_meter,2,WL0203_E_11,3,ahu3,0.02,0.0,0.0,0.02,0.02,918.08,390.1775,392.63,395.08000000000004,392.62250000000006
_result,11,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 20:00:00+00:00,power_meter,2,WL0203_E_11,3,ahu3,0.02,0.0,0.0,0.02,0.02,918.0875000000001,387.41499999999996,389.7875,392.29,389.8225
_result,11,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 20:15:00+00:00,power_meter,2,WL0203_E_11,3,ahu3,0.02,0.0,0.0,0.02,0.02,918.09,387.6333333333334,390.17,392.62999999999994,390.11666666666673
_result,11,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 20:30:00+00:00,power_meter,2,WL0203_E_11,3,ahu3,0.02,0.0,0.0,0.02,0.02,918.1,387.56249999999994,390.13500000000005,392.4425,390.0475
_result,11,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 20:45:00+00:00,power_meter,2,WL0203_E_11,3,ahu3,0.02,0.0,0.0,0.02,0.02,918.1025000000001,388.2925,390.8725,393.09,390.71999999999997
_result,11,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 21:00:00+00:00,power_meter,2,WL0203_E_11,3,ahu3,0.02,0.0,0.0,0.02,0.02,918.11,388.765,391.3175,393.42749999999995,391.16999999999996
_result,11,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 21:15:00+00:00,power_meter,2,WL0203_E_11,3,ahu3,0.02,0.0,0.0,0.02,0.02,918.1133333333333,389.27,391.8233333333333,393.9866666666667,391.6933333333333
_result,11,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 21:30:00+00:00,power_meter,2,WL0203_E_11,3,ahu3,0.02,0.0,0.0,0.02,0.02,918.12,389.59000000000003,392.22999999999996,394.15,391.99
_result,11,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 21:45:00+00:00,power_meter,2,WL0203_E_11,3,ahu3,0.02,0.0,0.0,0.02,0.02,918.1275,389.4225,392.0125,393.94750000000005,391.85
_result,11,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 22:00:00+00:00,power_meter,2,WL0203_E_11,3,ahu3,0.02,0.0,0.0,0.02,0.02,918.13,389.8225,392.44,394.36750000000006,392.18500000000006
_result,11,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 22:15:00+00:00,power_meter,2,WL0203_E_11,3,ahu3,0.02,0.0,0.0,0.02,0.02,918.14,389.74333333333334,392.43,394.33,392.1666666666667
_result,11,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 22:30:00+00:00,power_meter,2,WL0203_E_11,3,ahu3,0.02,0.0,0.0,0.02,0.02,918.1425,390.09999999999997,392.71,394.6325,392.48
_result,11,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 22:45:00+00:00,power_meter,2,WL0203_E_11,3,ahu3,0.02,0.0,0.0,0.02,0.02,918.15,389.8975,392.5,394.4025,392.285
_result,11,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 23:00:00+00:00,power_meter,2,WL0203_E_11,3,ahu3,0.02,0.0,0.0,0.02,0.02,918.155,390.68,393.0325,394.9125,392.90250000000003
_result,11,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 23:15:00+00:00,power_meter,2,WL0203_E_11,3,ahu3,0.02,0.0,0.0,0.02,0.02,918.16,390.33666666666664,392.57666666666665,394.4166666666667,392.41
_result,11,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 23:30:00+00:00,power_meter,2,WL0203_E_11,3,ahu3,0.02,0.0,0.0,0.02,0.02,918.1675,390.78,393.0125,394.7875,392.85749999999996
_result,11,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 23:45:00+00:00,power_meter,2,WL0203_E_11,3,ahu3,0.02,0.0,0.0,0.02,0.02,918.17,390.7625,392.92499999999995,394.70750000000004,392.795
_result,11,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-16 00:00:00+00:00,power_meter,2,WL0203_E_11,3,ahu3,0.02,0.0,0.0,0.02,0.02,918.18,390.7725,392.7825,394.58500000000004,392.7125
_result,11,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-16 00:15:00+00:00,power_meter,2,WL0203_E_11,3,ahu3,0.02,0.0,0.0,0.02,0.02,918.1833333333334,388.99333333333334,391.09,393.03999999999996,390.99333333333334
_result,11,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-16 00:30:00+00:00,power_meter,2,WL0203_E_11,3,ahu3,0.02,0.0,0.0,0.02,0.02,918.19,389.03249999999997,391.0775,393.09999999999997,391.04999999999995
_result,11,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-16 00:45:00+00:00,power_meter,2,WL0203_E_11,3,ahu3,0.02,0.0,0.0,0.02,0.02,918.1949999999999,388.7275,390.79,392.88,390.8
_result,11,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-16 01:00:00+00:00,power_meter,2,WL0203_E_11,3,ahu3,0.02,0.0,0.0,0.02,0.02,918.2,388.015,389.9825,392.115,390.03999999999996
_result,11,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-16 01:15:00+00:00,power_meter,2,WL0203_E_11,3,ahu3,0.02,0.0,0.0,0.02,0.02,918.2000000000002,388.82,390.8,392.83,390.8333333333333
_result,11,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-16 01:30:00+00:00,power_meter,2,WL0203_E_11,3,ahu3,0.02,0.0,0.0,0.02,0.02,918.2,390.0375,392.03000000000003,393.955,392.02
_result,11,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-16 01:45:00+00:00,power_meter,2,WL0203_E_11,3,ahu3,0.02,0.0,0.0,0.02,0.02,918.21,388.6875,390.5975,392.55,390.6075
_result,11,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-16 02:00:00+00:00,power_meter,2,WL0203_E_11,3,ahu3,0.02,0.0,0.0,0.02,0.02,918.2150000000001,387.8325,389.53999999999996,391.63500000000005,389.66749999999996
_result,11,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-16 02:15:00+00:00,power_meter,2,WL0203_E_11,3,ahu3,0.02,0.0,0.0,0.02,0.02,918.2199999999999,389.9466666666667,391.57666666666665,393.89333333333326,391.8333333333333
_result,11,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-16 02:30:00+00:00,power_meter,2,WL0203_E_11,3,ahu3,0.02,0.0,0.0,0.02,0.02,918.225,390.93000000000006,392.52,394.83250000000004,392.72499999999997
_result,11,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-16 02:45:00+00:00,power_meter,2,WL0203_E_11,3,ahu3,0.02,0.0,0.0,0.02,0.02,918.23,391.8225,393.56000000000006,395.895,393.77500000000003
_result,11,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-16 03:00:00+00:00,power_meter,2,WL0203_E_11,3,ahu3,0.02,0.0,0.0,0.02,0.02,918.24,393.76,395.5275,397.9,395.72749999999996
_result,11,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-16 03:15:00+00:00,power_meter,2,WL0203_E_11,3,ahu3,0.02,0.0,0.0,0.02,0.02,918.2433333333333,393.1966666666667,394.93333333333334,397.3,395.1433333333334
_result,11,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-16 03:30:00+00:00,power_meter,2,WL0203_E_11,3,ahu3,0.02,0.0,0.0,0.02,0.02,918.25,393.0525,394.7475,397.0225,394.955
_result,11,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-16 03:45:00+00:00,power_meter,2,WL0203_E_11,3,ahu3,0.02,0.0,0.0,0.02,0.02,918.2550000000001,393.005,394.64750000000004,397.02750000000003,394.8
_result,11,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-16 04:00:00+00:00,power_meter,2,WL0203_E_11,3,ahu3,0.02,0.0,0.0,0.02,0.02,918.26,392.5425,394.195,396.55749999999995,394.415
_result,11,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-16 04:15:00+00:00,power_meter,2,WL0203_E_11,3,ahu3,0.02,0.0,0.0,0.02,0.02,918.27,392.16,393.89000000000004,396.45,394.1666666666667
_result,11,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-16 04:30:00+00:00,power_meter,2,WL0203_E_11,3,ahu3,0.02,0.0,0.0,0.02,0.02,918.27,392.36749999999995,394.09000000000003,396.51750000000004,394.365
_result,11,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-16 04:45:00+00:00,power_meter,2,WL0203_E_11,3,ahu3,0.02,0.0,0.0,0.02,0.02,918.28,392.2975,393.9925,396.375,394.255
_result,11,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-16 05:00:00+00:00,power_meter,2,WL0203_E_11,3,ahu3,0.02,0.0,0.0,0.02,0.02,918.285,392.745,394.5875,397.1675,394.775
_result,11,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-16 05:15:00+00:00,power_meter,2,WL0203_E_11,3,ahu3,0.02,0.0,0.0,0.02,0.02,918.29,392.90000000000003,394.78999999999996,397.25333333333333,394.98
_result,11,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-16 05:30:00+00:00,power_meter,2,WL0203_E_11,3,ahu3,0.02,0.0,0.0,0.02,0.02,918.2974999999999,392.9375,394.7575,397.2475,394.9775
_result,11,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-16 05:45:00+00:00,power_meter,2,WL0203_E_11,3,ahu3,0.02,0.0,0.0,0.02,0.02,918.3,392.55500000000006,394.36499999999995,396.8275,394.585
_result,11,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-16 06:00:00+00:00,power_meter,2,WL0203_E_11,3,ahu3,0.02,0.0,0.0,0.02,0.02,918.31,392.125,393.94,396.565,394.27750000000003
_result,11,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-16 06:15:00+00:00,power_meter,2,WL0203_E_11,3,ahu3,0.02,0.0,0.0,0.02,0.02,918.3133333333334,391.1666666666667,392.92333333333335,395.50666666666666,393.1566666666667
_result,11,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-16 06:30:00+00:00,power_meter,2,WL0203_E_11,3,ahu3,0.02,0.0,0.0,0.02,0.02,918.32,390.745,392.74,395.3425,392.90749999999997
_result,11,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-16 06:45:00+00:00,power_meter,2,WL0203_E_11,3,ahu3,0.02,0.0,0.0,0.02,0.02,918.325,390.2525,392.24,394.8625,392.45
_result,11,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-16 07:00:00+00:00,power_meter,2,WL0203_E_11,3,ahu3,0.02,0.0,0.0,0.02,0.02,918.33,390.65999999999997,392.56,395.22499999999997,392.815
_result,11,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-16 07:15:00+00:00,power_meter,2,WL0203_E_11,3,ahu3,0.02,0.0,0.0,0.02,0.02,918.34,390.25,392.17333333333335,394.8066666666667,392.32
_result,11,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-16 07:30:00+00:00,power_meter,2,WL0203_E_11,3,ahu3,0.02,0.0,0.0,0.02,0.02,918.34,390.36749999999995,392.24499999999995,394.905,392.4775
_result,11,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-16 07:45:00+00:00,power_meter,2,WL0203_E_11,3,ahu3,0.02,0.0,0.0,0.02,0.02,918.35,390.13249999999994,392.155,394.7825,392.3
_result,11,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-16 08:00:00+00:00,power_meter,2,WL0203_E_11,3,ahu3,0.02,0.0,0.0,0.02,0.02,918.35,390.2675,392.255,394.87249999999995,392.465
_result,12,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 12:45:00+00:00,power_meter,2,WL0204_E_01,4,main,0.0,0.0,0.0,0.0,0.0,544.18,387.03499999999997,390.435,392.425,389.96000000000004
_result,12,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 13:00:00+00:00,power_meter,2,WL0204_E_01,4,main,0.0,0.0,0.0,0.0,0.0,544.18,387.23199999999997,390.754,392.608,390.196
_result,12,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 13:15:00+00:00,power_meter,2,WL0204_E_01,4,main,0.0,0.0,0.0,0.0,0.0,544.18,387.20666666666665,390.81500000000005,392.6816666666667,390.23499999999996
_result,12,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 13:30:00+00:00,power_meter,2,WL0204_E_01,4,main,0.0,0.0,0.0,0.0,0.0,544.18,387.244,390.96200000000005,393.10599999999994,390.386
_result,12,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 13:45:00+00:00,power_meter,2,WL0204_E_01,4,main,0.0,0.0,0.0,0.0,0.0,544.18,386.76,390.475,392.655,389.90999999999997
_result,12,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 14:00:00+00:00,power_meter,2,WL0204_E_01,4,main,0.0,0.0,0.0,0.0,0.0,544.18,387.0416666666667,390.80333333333334,393.2233333333333,390.31666666666666
_result,12,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 14:15:00+00:00,power_meter,2,WL0204_E_01,4,main,0.0,0.0,0.0,0.0,0.0,544.18,387.466,390.77,393.41400000000004,390.584
_result,12,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 14:30:00+00:00,power_meter,2,WL0204_E_01,4,main,0.0,0.0,0.0,0.0,0.0,544.18,387.9966666666667,391.0616666666667,393.8383333333333,390.96000000000004
_result,12,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 14:45:00+00:00,power_meter,2,WL0204_E_01,4,main,0.0,0.0,0.0,0.0,0.0,544.18,388.62166666666667,391.55999999999995,394.41333333333324,391.5466666666667
_result,12,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 15:00:00+00:00,power_meter,2,WL0204_E_01,4,main,0.0,0.0,0.0,0.0,0.0,544.18,389.262,392.132,395.034,392.142
_result,12,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 15:15:00+00:00,power_meter,2,WL0204_E_01,4,main,0.0,0.0,0.0,0.0,0.0,544.18,390.065,392.8883333333333,395.8883333333333,392.945
_result,12,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 15:30:00+00:00,power_meter,2,WL0204_E_01,4,main,0.0,0.0,0.0,0.0,0.0,544.18,390.7,393.3483333333333,396.5083333333334,393.5216666666667
_result,12,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 15:45:00+00:00,power_meter,2,WL0204_E_01,4,main,0.0,0.0,0.0,0.0,0.0,544.18,391.27000000000004,394.01800000000003,397.214,394.148
_result,12,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 16:00:00+00:00,power_meter,2,WL0204_E_01,4,main,0.0,0.0,0.0,0.0,0.0,544.18,392.2683333333334,395.1866666666667,398.20000000000005,395.26499999999993
_result,12,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 16:15:00+00:00,power_meter,2,WL0204_E_01,4,main,0.0,0.0,0.0,0.0,0.0,544.18,391.352,394.37600000000003,397.13800000000003,394.286
_result,12,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 16:30:00+00:00,power_meter,2,WL0204_E_01,4,main,0.0,0.0,0.0,0.0,0.0,544.18,388.5266666666667,391.41499999999996,394.145,391.4066666666667
_result,12,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 16:45:00+00:00,power_meter,2,WL0204_E_01,4,main,0.0,0.0,0.0,0.0,0.0,544.18,388.53666666666663,391.44,394.09,391.33666666666664
_result,12,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 17:00:00+00:00,power_meter,2,WL0204_E_01,4,main,0.0,0.0,0.0,0.0,0.0,544.18,388.166,391.12199999999996,393.886,391.058
_result,12,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 17:15:00+00:00,power_meter,2,WL0204_E_01,4,main,0.0,0.0,0.0,0.0,0.0,544.18,389.825,392.7383333333333,395.32166666666666,392.63000000000005
_result,12,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 17:30:00+00:00,power_meter,2,WL0204_E_01,4,main,0.0,0.0,0.0,0.0,0.0,544.18,390.67,393.59999999999997,396.1333333333334,393.4683333333333
_result,12,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 17:45:00+00:00,power_meter,2,WL0204_E_01,4,main,0.0,0.0,0.0,0.0,0.0,544.18,391.462,394.3759999999999,396.61199999999997,394.038
_result,12,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 18:00:00+00:00,power_meter,2,WL0204_E_01,4,main,0.0,0.0,0.0,0.0,0.0,544.18,391.9066666666667,394.7066666666667,396.89333333333326,394.51666666666665
_result,12,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 18:15:00+00:00,power_meter,2,WL0204_E_01,4,main,0.0,0.0,0.0,0.0,0.0,544.18,392.33000000000004,395.188,397.3639999999999,394.92999999999995
_result,12,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 18:30:00+00:00,power_meter,2,WL0204_E_01,4,main,0.0,0.0,0.0,0.0,0.0,544.18,390.92499999999995,393.82333333333327,395.8,393.4883333333333
_result,12,2024-06-15 08:12:30.782297+00:00,2024-06-16 08:12:30.782297+00:00,2024-06-15 18:45:00+00:00,power_meter,2,WL0204_E_01,4,main,0.0,0.0,0.0,0.0,0.0,544.18,389.4633333333333,392.3166666666666,394.11000000000007,391.9633333333333
